Star,iter_0,iter_1
193,173.52532320667092,133.5656086431536
194,152.66572821753306,217.6372401208079
195,134.42766967018244,10.272866507994973
196,146.99394768343745,133.42069476271408
197,187.84749772337463,265.3145801244823
198,93.21287981199103,105.4147824264697
199,109.96055190077428,125.64716818601765
200,123.76142137857872,198.98540726430176
201,174.05161092902432,245.8169195163391
202,122.31061168471702,229.87742127288413
203,169.54913879412487,158.9965452060728
204,60.991736915116206,177.8964577215535
205,223.44898199234325,203.02223978862105
206,186.36394362089328,76.81588259173017
207,127.06204734179327,155.9952311399774
208,101.42257453242598,231.44857277908946
209,215.1398643520169,52.464123741830456
210,97.36925023858731,140.8178613910547
211,114.38628873635108,118.70166132176624
212,93.82827714064159,100.66265405260592
213,183.93912668933913,199.7358563451464
214,147.79575625463147,221.19142170866365
215,112.98254133850362,203.5379556342163
216,204.37767727245983,133.452487933807
217,97.80916062372157,171.48904113517045
218,93.05157658742375,79.63033784576947
219,172.19808262842753,200.562686782914
220,142.65494481067577,117.54240960529839
221,195.64376984968897,152.00191924923107
222,204.95385018883087,38.9137304112022
223,88.98786201599668,136.17489108621706
224,213.756317766523,130.40427250459567
225,70.64585657421539,115.1798510753966
226,172.92712195375802,101.757367034037
227,49.02058761098594,166.53539886952026
228,135.51220738278616,80.12688601225933
229,136.47550389683025,172.33641421377772
230,226.57793585129332,114.31258656408897
231,87.98511376243039,145.06172625330132
232,239.00085390513777,133.19647384214255
233,153.19928716983995,142.74293320876384
234,97.58937055421636,145.00440155286884
235,168.32599838012882,152.54405334893607
236,155.48608700585797,133.47649109781017
237,196.72269037626296,58.43084437160193
238,250.51367647061872,51.331587180921325
239,121.98317824224948,254.90250836204623
240,194.46623665662824,142.12336948060005
241,198.58688482216348,153.02970160068298
242,51.3702621011185,94.61768246173976
243,113.02921604905964,117.08977249646344
244,190.1016528356124,175.51938953365215
245,228.35234667049545,120.94323856977239
246,93.51818421286437,167.45512379759919
247,132.40635130525143,61.09317852131899
248,282.6333026410521,222.24839366224816
249,139.87783017116777,95.61359932338988
250,133.7754540191142,226.6850660677012
251,211.24519943348224,173.39994592869374
252,221.36026838110686,157.77844612371422
253,202.71644746469826,153.60521477357338
254,70.13027101859879,254.7327039952793
255,131.2668335858595,106.30109938990996
256,128.4312784974331,200.50305987703206
257,138.46937574546914,124.79848171194013
258,84.63519882893338,132.3292493092241
259,236.01276957650236,177.82208680631376
260,144.72939985297936,98.18573438850106
261,156.3402144353624,103.84455703142136
262,220.8429355569189,59.603479573275806
263,212.64280550953467,83.95998819559381
264,202.91139644151903,96.73360511000443
265,116.62662227106372,119.52921704118685
266,108.61391536692072,272.4388503961197
267,118.45722351029082,142.1868630663852
268,179.66007272084414,250.51844977698767
269,126.37194720686412,125.10167341748821
270,139.86363237086346,139.26695746438673
271,140.87830926333015,82.68294763516647
272,95.99428273353935,183.09470667460235
273,31.427065200619314,57.61637099550029
274,97.54800348674249,256.1816065674509
275,172.37854140046343,151.61669786858013
276,208.7033668280675,166.99701818607562
277,121.05945389519069,279.1024246524199
278,181.74392704084954,101.43296226087807
279,151.51910499987144,160.4850851590781
280,177.9679753783082,159.04983601450945
281,184.67523046409698,191.10455936631965
282,87.22231254534381,237.49816249879916
283,157.4854235356129,173.55994027254837
284,197.76756016688952,60.307883243716475
285,113.2499465518588,163.4824450333596
286,171.0256733916418,203.92608375438144
287,238.10586399409632,93.79058569300128
288,180.32060062002003,92.4152489587785
289,171.6228005884753,211.1308581119499
290,139.7113540467597,175.43859711772257
291,120.97810016064928,97.60277398692575
292,146.00724481615495,113.78505252391773
293,55.49235513098153,104.58504194605484
294,75.24200159467178,158.91626965299102
295,186.22160826469593,141.0716914600964
296,224.92366303015797,53.48134728753208
297,164.14737300034398,161.1316528976368
298,76.47309547943118,119.69363911146802
299,145.03609758159985,204.88096185286892
300,131.51013619017445,246.2550224331709
301,189.79087639738074,122.93624611620331
302,90.73795187037132,100.847111990437
303,161.66283205682214,142.1085685088882
304,117.46276046636638,141.98125646361714
305,97.91479308226292,70.99925233969053
306,212.25007165410568,60.87325143640051
307,195.06253459006976,202.445614710702
308,121.74300000062989,157.32734988961255
309,171.46343954053256,57.049971662382276
310,119.95803252318129,110.38947495824551
311,102.18631823640357,123.4928442257925
312,140.71878027373646,136.6752113147102
313,128.72419364007598,149.5914486274149
314,228.0939795038674,93.9424279020845
315,125.80913935784992,198.04782350832818
316,183.13741261296155,170.66939534622642
317,126.36238359838276,170.07669974033624
318,114.37764795279116,144.90009956275415
319,226.28304599057924,122.26902487652892
320,256.63000988420276,93.87118626450297
321,108.91465081411826,122.04692722887758
322,136.2340819021852,169.77790345898487
323,255.20678210566692,54.18814515328651
324,143.32995567875574,247.5995314369211
325,104.60239049478822,232.33785415529223
326,178.0551001036655,187.48383251804543
327,100.24188234835725,125.79394133067497
328,87.13229052716507,183.79522799031048
329,130.7659000106417,76.58074149694522
330,170.74425779776067,51.693032735944755
331,143.41330949806687,219.5365418713881
332,192.6937294127587,160.25410525831504
333,63.25014402709202,167.62889705789257
334,170.40118089790616,258.1178519269137
335,106.47217132452532,56.8428664169733
336,176.9629984318825,152.4977656807685
337,209.37668326340398,180.01291175915068
338,199.39937534350508,215.39598550454195
339,180.34818360241124,85.53530688503184
340,337.176409567576,145.80213950769001
341,68.24316684156943,72.74854540847429
342,158.04272728575006,114.42564237816906
343,179.29887030530992,103.7726186773295
344,88.45083668849372,150.55685549653748
345,198.92848244937255,88.29627385566128
346,80.69930097075917,52.30892031378937
347,161.36355661130975,182.59460487504623
348,158.19598015093678,90.32436389010942
349,163.0114056069812,186.21522967263903
350,146.20308409397867,141.95391006975487
351,116.64858112534412,132.4960646041868
352,132.70939767646604,105.75920292393988
353,47.33586744383376,167.18299518696966
354,51.03504104588468,242.5044544667231
355,255.24209447109516,111.38831227245575
356,219.1960535348271,183.74430535975364
357,195.32899679541438,227.03737411241204
358,137.2830059414216,192.2178312361296
359,272.9049766795293,149.6351975321478
360,167.2063800024377,73.43364777235546
361,162.29586882003818,101.05434324010572
362,150.5720599496466,130.835841804689
363,110.10247657285865,232.5220657828609
364,152.94758073344454,98.3681445027045
365,104.20324132906619,151.3025032412277
366,206.73304710312246,123.63821909774656
367,124.58650059930515,185.83702192314115
368,145.70313136911554,138.41755988617572
369,205.79701666209462,235.92073849566927
370,192.10275202279112,159.62592439453755
371,199.82205446232865,27.667772717527182
372,95.07575105092944,91.32890135065456
373,139.23248677424328,179.620571934588
374,186.92932517186162,60.76699864698867
375,29.654140697256977,234.64409908288266
376,214.32788723045147,204.65144532021728
377,152.46923745864922,149.9440056314657
378,134.44161719031425,89.58218684489194
379,204.12182177711222,81.46543705086728
380,226.1403254900688,232.07389052480312
381,81.58132310404258,172.13228657231255
382,90.21612386374485,241.9570063307418
383,111.09789787944342,79.61012896828812
384,89.42427567493563,128.89802298656332
385,148.82221592063212,224.89746140291365
386,121.44077076138741,296.6122341653683
387,145.74900500653766,187.00139218376702
388,329.34407633071027,66.29561403625357
389,83.78328289163052,163.92144961551546
390,198.83950622887832,145.88495036862602
391,149.55741167568428,168.61334717334853
392,133.37468923491372,159.40580639668767
393,94.55401506315972,154.20270821460423
394,263.77126720740154,175.14643858763245
395,168.85703654407033,88.00644813353107
396,194.5943460518874,175.2247091623929
397,163.4592004982009,136.38620929347934
398,67.63234063514906,299.51360878716656
399,153.92492156197014,141.28024191810294
400,137.8805080700355,138.95366297540562
401,234.04630958412312,140.096782957436
402,154.93383589336855,54.40099063004057
403,142.36695445094298,193.90566245314557
404,233.17702814163968,93.46255137470447
405,98.02966533336465,91.9443739574466
406,236.10909479281125,130.4220348754326
407,160.45955906905084,188.11603424404453
408,110.72292715694144,113.69068149610935
409,138.93313169542324,28.97814993851789
410,153.04915966985422,167.06625206115731
411,96.17510384781289,48.91253583718076
412,144.83944503003556,202.30000928037282
413,97.276912529644,205.36953877773706
414,208.49011470776574,114.2373145550659
415,111.85510316162443,266.1787527557336
416,190.66918294734992,188.0049817423393
417,100.48058525462868,114.94305308470449
418,154.7508324608695,130.8101662042296
419,164.70765189374225,186.96473004174538
420,79.78869235467312,157.55574261532675
421,193.555704361044,86.99492337363395
422,146.56835604303973,183.65510962599222
423,167.60191605425624,196.4229692926945
424,105.56453838718731,68.74482621953732
425,117.48611793488578,279.97107071977666
426,152.5580481847243,204.13714006913847
427,114.40515119596705,98.82414743229516
428,102.13819807847699,164.99796272177994
429,127.21899751294862,33.83210601383023
430,206.80143111739417,80.583902489465
431,111.04284473734876,106.01864929618257
432,104.71290742173856,161.19480907655662
433,65.1235364410827,317.13950474613995
434,213.41128533997482,130.93433119390878
435,127.94177763111574,83.587949866058
436,105.48908229268253,219.75809334083976
437,206.91034399223028,227.09531061568842
438,221.45595628891098,172.6113091542507
439,104.79714230744644,81.90074053712839
440,147.49388926400218,126.19104840471434
441,82.34188152096107,216.25062885654043
442,211.5785978629436,334.4286590667519
443,151.79695394486993,212.32144328488118
444,113.01997403574983,237.6339279678563
445,81.40770603989931,230.05698699244132
446,94.81395312130326,90.82828562328628
447,125.80176911059745,148.25584250518042
448,86.56818245947635,169.51111449858877
449,174.17178644909345,145.11741714467354
450,183.33996007677044,137.65756265383902
451,147.2077695061541,110.35207595496216
452,146.0886286041844,264.57963499583724
453,261.50287222853274,108.62460317923293
454,115.22006402694171,115.8530439060033
455,198.9862873331054,120.07871065925612
456,164.6817592547696,145.277047580126
457,132.0847527292033,200.70275960034604
458,224.52916021451716,192.21861382031378
459,208.20849679194757,54.17833177756891
460,185.1911281973734,130.85338091144874
461,74.43718906894796,149.6440960505406
462,158.05073099341658,117.43401248923576
463,130.22486763847462,201.60658520340442
464,161.96877698041885,155.68102211143594
465,226.36224451374224,116.68786127372053
466,192.68146466439893,146.24256752123281
467,112.79932680206515,197.06577258276536
468,187.38919180173235,217.24646938945057
469,136.042653067579,144.39160976302563
470,214.16699127466208,133.07792281750022
471,136.10265990324692,43.801272779382856
472,213.5681616007895,131.00548195541532
473,166.9872191729244,149.20812370126635
474,231.14589316440419,183.9066246520124
475,92.72085119712204,106.02717286527759
476,164.38045639535264,138.25735479274775
477,173.13744527785556,89.47504008041021
478,50.46882314281332,233.00148819422205
479,185.95727443385243,140.31059917985627
480,128.98959916975733,72.02105421288631
481,190.90548797249127,141.03554552177096
482,144.95476288159372,188.28284304357425
483,157.68072385179158,90.79233157985476
484,88.19228793682363,181.08011293312086
485,94.11499136708588,138.84877676234748
486,179.64880135545388,95.49877297369346
487,144.59047070730762,217.27041450180425
488,254.24622448530917,134.62539952477215
489,67.55028543908803,129.7697074132519
490,169.2741638080304,125.21631751862225
491,114.4475351480724,167.91469802078794
492,171.50538314688407,225.52462007390358
493,210.0980489362066,152.9008444402598
494,134.15265029023013,117.62549585173016
495,197.01156352627513,111.79508024413917
496,154.3796302794137,234.02581921152228
497,63.96859795909763,139.20612322797726
498,80.23968738005486,145.2394165837155
499,83.27018089780005,195.19166388292342
500,190.14943309052578,193.84561896459073
501,163.5160360211677,139.41253004554315
502,104.70193903614087,43.94937226772774
503,181.4280974870845,110.16987462516384
504,124.11520439069172,164.20349060027993
505,87.59014516634119,166.03796398237458
506,147.15242448254602,114.81936255444052
507,111.31427266243195,146.24882924895755
508,173.97255471534956,70.99639082389203
509,164.04558343671704,210.16480702225678
510,133.79029273321282,81.94654849289874
511,133.91386654916673,236.48288463167734
512,148.31481337756966,246.43323185851523
513,198.63357712860423,135.7334123658437
514,245.56551474984136,123.78500430958402
515,124.20798888328224,159.00588908601753
516,182.92511185434634,165.5317852018148
517,120.79920738774962,101.8591481150418
518,127.00720579624972,130.20411181819722
519,163.39511075419787,120.79091682121934
520,76.32636315642073,152.53026247650536
521,117.24345451095442,141.5732778313683
522,61.8834036168236,81.82921810420848
523,216.7891409087527,139.22841080960768
524,200.15381496058654,69.6327591241627
525,213.08054341212429,160.62423374666648
526,164.85791891456145,132.61673193353224
527,183.8715639377106,241.85408168573144
528,95.45914986243132,231.92263377506924
529,143.78607243454624,187.15924922739597
530,243.5536117921177,96.03906699501056
531,102.44857138265722,52.535313959445986
532,87.13993537039046,128.9602071287029
533,101.93824709048486,88.46911536692127
534,278.8322899998511,137.9131721557766
535,159.9705408935992,171.7630313551233
536,130.81784135981545,94.6067081651949
537,191.1740034188231,193.38932460738746
538,93.69616717818064,134.94533008632843
539,71.81324697511114,95.16907140896907
540,156.1287782002222,134.7174690227335
541,163.80734173507332,164.60855858370934
542,201.38764733657288,297.55701940848644
543,53.30568155168749,123.71042401915885
544,187.5888623933677,114.3409058858811
545,175.5045967217369,65.57599133281181
546,136.47040095693876,256.4572587156606
547,154.92327118002802,216.99949996606827
548,96.93297613262845,228.58338443736326
549,201.16532585198448,150.2864508959532
550,45.703104778852044,83.87747854140119
551,38.96695108845343,163.4624892681449
552,156.69968004546533,149.52670014511637
553,80.8575850251649,89.4091650871752
554,124.4151831202065,226.96842894759163
555,142.59677948451798,88.54944191952765
556,198.36206578958078,126.19392462782477
557,117.4675226749462,221.87074903797085
558,205.0954863034743,97.23414515678883
559,162.7935841979833,72.57128251654515
560,86.2865445770097,69.72696212111728
561,126.10712632034945,101.70746786443044
562,79.66260340985187,145.67848312782246
563,109.51798703686337,88.87616290795155
564,162.06697518526613,77.09169622632163
565,127.12342820970643,198.22744914178188
566,151.09750742744606,166.03748382425573
567,76.4070633002264,134.4897804485562
568,185.34211384929333,174.63895680419887
569,230.66934050468942,135.06131205563585
570,149.17858476568762,136.59413008612242
571,175.95506252600055,209.18041465617947
572,216.22949310046005,125.20029824035137
573,111.65501423349859,170.98272047709807
574,37.75132414404823,129.41215513972884
575,47.20655504067494,97.62010362059141
576,60.63705591693939,127.18068234369453
577,145.8907639863147,88.46513043786283
578,133.72158076462222,187.7520075807133
579,197.98130400514228,156.9727431543808
580,186.5580584760715,97.29301902216157
581,136.01191652810104,98.92341833594395
582,146.90310975848044,57.13637922776591
583,178.83866498340805,202.33991998537022
584,148.82634779508956,171.43185669180525
585,44.059340925313734,198.32927711674648
586,161.51986806966755,134.8097800485345
587,160.42144495302168,122.60355348351422
588,129.14639714551734,113.09661160708131
589,127.14541731343913,78.59109887753334
590,182.174329301331,123.14727847132887
591,150.0967202321585,192.71241296612953
592,117.98499712554263,72.60835149690409
593,131.00876359884955,124.2049520470425
594,179.8226684136064,77.41305697376151
595,132.9303136738844,57.52402487156427
596,148.9813680253539,131.48128169226862
597,148.39991610235273,129.53669603463405
598,171.47258496008817,115.06336186678098
599,129.4945170302302,117.6223289327006
600,146.8466563336784,151.3794812282771
601,238.53417970196,113.00789039084016
602,178.59556987098875,171.93509603918875
603,74.61828082985403,116.4355124704866
604,97.34670852348145,173.39611388334598
605,128.20021474896882,201.13789290462813
606,124.10773896666865,111.53058976368781
607,174.52129476902417,132.75629587785608
608,132.03340815036688,139.99757033378486
609,85.57766773950333,313.8399694239835
610,145.16585324970532,39.28852143436901
611,126.86249421876593,134.5126994921786
612,95.07060877890187,142.5641466164608
613,138.7730754401196,119.40201187886251
614,181.1086648651181,46.66545322489853
615,131.30376768388058,162.62737390731047
616,170.94184334928232,177.6115572811118
617,121.6041104935287,213.27064495577827
618,136.21737869176818,164.3951269277364
619,133.83745219737534,190.61131981026446
620,175.34146899836512,20.38258739946759
621,232.37018810274049,122.63576582627435
622,69.20010768345037,50.02196878269392
623,263.83016565884617,137.21608561008892
624,230.18432553731668,156.51103867224273
625,104.96957404167175,94.8788799830935
626,127.61358090635423,104.7870991066048
627,36.82193362360481,226.68817883971403
628,221.9680933172759,72.67259453232535
629,206.71218250490494,133.9032880333292
630,85.1840975044341,75.03441094093269
631,171.12777648976135,118.37807502269253
632,122.59260340298104,188.69089774913368
633,121.09580853531249,139.61992962793678
634,57.437879520707114,66.48712702997244
635,175.1146890558409,152.8977583069343
636,67.49318549339746,242.4774420162952
637,148.8143467925755,81.76402543295428
638,183.25858138068662,163.3898898928732
639,197.09334656397377,113.91000330998226
640,308.45302697348825,127.71439822193665
641,198.08523682538316,128.61775011817733
642,188.7131343922434,86.6316310938654
643,167.7557536555524,213.89887400603223
644,112.41691912800185,134.3240462036276
645,241.57974316053128,79.5415234612247
646,88.93424404232528,185.99389626326032
647,162.8546575660215,104.25977227528084
648,228.3312082976972,123.53926794987525
649,296.3431594199377,163.19132648648534
650,77.27888677820619,70.0181486821232
651,143.04393840498435,127.99922571081176
652,171.22316767592378,162.53118074588247
653,98.04528010119694,66.30848145254804
654,126.37127504043151,278.63466109703563
655,108.61386123079699,75.9538106413041
656,71.16402177618264,120.96000789727034
657,133.24420947149082,197.3197902456641
658,143.25683716924917,72.81748196847303
659,81.15483999879402,199.4986380764894
660,119.19436330775983,95.18635050187129
661,205.0568254042337,142.8718989430217
662,156.01451823259174,137.27180559022145
663,139.053419975516,116.16476820783762
664,256.4743670993459,95.6374858029445
665,137.23257451961453,162.25788324537635
666,109.41311530220648,153.77614975425283
667,181.48619835314497,220.15284033864958
668,122.46303548609635,188.42444307608173
669,232.15037017300386,63.89115314212968
670,181.94165420672385,221.81800595011697
671,155.6310444498848,133.16004783639005
672,205.8071180180466,190.8707256601724
673,168.51708163662073,81.33571559871477
674,117.88003402740242,118.33833527147617
675,50.647252041134784,83.1333718652241
676,143.16911543847704,204.20834040016
677,145.54905145713352,164.88911970612946
678,157.00348011027847,96.82678640598034
679,136.47015549543815,166.57103494424467
680,90.32890388337253,203.57623737282927
681,161.89010786723387,111.39874639579793
682,65.46915628542695,91.66092399429672
683,75.20550732390551,163.27021639670735
684,251.50491883493666,240.31575239644235
685,125.49153641184796,87.16122399112545
686,115.2611284148517,264.09285927741774
687,69.54460464518881,101.98122127381905
688,156.34716746794302,167.16127177935618
689,238.2576452799322,209.14185406877624
690,210.8366104579147,221.03314181674097
691,214.865157501302,98.55770720746031
692,163.81270579307034,122.51453916854692
693,142.51407462740096,179.345304660885
694,179.91058356311822,139.46145963687192
695,128.66616169033293,230.14416048373076
696,113.20223101626986,192.0990907475617
697,49.4549243548192,99.69593234355226
698,209.69271240369883,166.51819510965254
699,176.90690710246724,95.46188927052872
700,203.3609168093767,101.34501994021562
701,144.74960642020125,107.01821307366518
702,155.58674053152694,100.36822746916762
703,164.90982884346917,204.180283748316
704,150.19930219698358,301.4003733784796
705,288.41347385331756,101.00297721821697
706,203.80534677230088,55.116067621421045
707,72.29503094341005,220.88329512168607
708,136.94615048551987,121.7929748618649
709,219.73554176805752,181.51429340791424
710,235.04168991770558,245.70743512654315
711,101.95696856007677,152.69960727800247
712,146.2505359734751,91.65098303196652
713,148.04779257529268,102.46580059885446
714,97.24930076409956,158.77457611140625
715,92.64918634078609,150.72188065118954
716,60.85591833881338,29.107826308567102
717,177.73507817371535,147.48126298508373
718,79.28288447936865,170.6292498421028
719,57.087531896261474,325.01134590646205
720,73.87181170566554,152.42872523606158
721,78.4333083609848,138.29673378109513
722,81.60264175212768,130.32794784408532
723,191.20027220000264,108.32783725042836
724,91.8375488786904,95.68877438943784
725,182.95291045034062,272.47721944984977
726,97.68994943576756,167.42789458034935
727,95.36577979492014,117.04213170718305
728,66.65236505933305,152.78468451742484
729,237.80007419585024,162.63830417581238
730,136.12891850374515,108.15563502455095
731,93.72582982092568,150.84035686174192
732,48.884727149878465,136.42611308225497
733,89.96727157144373,102.58256607795539
734,181.6344669960178,158.2658106060273
735,224.57907937877664,175.2057805683465
736,165.94332219085467,214.9596836227762
737,227.7228203994349,164.65480085084522
738,118.7667101873478,168.96489187898632
739,200.51623338312226,142.82154369236602
740,306.2675158372785,144.3075591999667
741,106.47546674493974,143.88237150634527
742,253.7041155084883,164.86636221214545
743,155.47436916446438,264.2416049872851
744,97.91300606282527,224.69991795334914
745,156.57495160570863,120.41394025755116
746,131.04714284194185,118.4570671984116
747,99.21700258777838,126.20924035613353
748,176.92075016212914,100.74634370373028
749,187.10688466884957,52.081182852520634
750,175.81549622977232,118.29531908038652
751,145.87414026665115,168.1186341794057
752,244.62843642103562,172.9038869700414
753,128.2282238331334,178.19170411310913
754,192.19446904680638,96.44684072157763
755,202.4736212753256,74.0009478770362
756,149.0004691249283,121.37912460736416
757,135.26847121583828,168.89388491447832
758,82.66496245970785,60.556958730853836
759,102.19529589039924,263.9549987564891
760,89.21781676157336,39.16760863460147
761,55.2728637996942,57.36116424053077
762,261.0526090584632,154.4532962651143
763,172.1460496346426,164.0183202524379
764,228.95019625844827,108.84450904438636
765,185.54566730996692,60.267517871784136
766,222.52002464709307,198.1278785605434
767,148.30155278646268,179.43038017241776
768,170.59450805059294,190.38543105309637
769,143.41026128850882,199.25737258507888
770,354.49256201911624,149.23892053726138
771,134.49623123246494,173.13324637805653
772,134.15642559277444,249.0316122664058
773,103.29047029971781,66.84483387766412
774,204.1423304552259,215.4209398750378
775,179.5993084836294,148.8700908546374
776,152.08118438671795,216.60300167668768
