Star,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31
148,197.6096844412594,720.3805127843468,968.2862669495862,486.63393922650926,569.3857823545527,544.842985924539,643.0720430539163,623.8889778932039,772.8100574169557,398.2124728371191,1209.4845386010275,583.1522209982674,518.8227359568971,1320.986367590344,635.3101866925978,702.911520858277,854.2937232848625,1175.9019035393899,849.7231614627786,1260.188872828112,797.808873803396,719.9249472042699,329.0949764238545,273.8623965910373,247.83000180112074,945.0397131495778,958.8275946234241,686.3149066801968,1159.1126800022294,1078.297996463615,2077.573906986035,367.0470624575791
149,523.0269114184988,919.8688412504533,452.9940871554626,908.4267219166472,250.02867142148347,674.2633444595685,968.1652912295029,807.6418621066406,925.557774896514,343.58492083176174,325.390377637287,1001.4603926791043,1174.4069683435587,359.73961573544017,563.0973175964507,374.159670475809,578.4810339919889,741.5013093418784,837.3128934255476,559.6975493932599,1250.563571456575,1448.5533190494225,1052.8522795491301,342.7339910975674,320.87196474881813,910.1142463173682,696.1482618313584,713.3366482868561,826.1753588819432,925.2221908853205,666.8157894328637,793.4413061159545
150,494.36199647813163,464.9673931531921,462.4114786976874,856.8966967020804,271.57144968490064,730.8593480068083,644.0165181493205,94.3150740117688,115.36921386305983,1164.630876449206,655.8019901207498,466.17496602808524,1260.3210368609643,585.6862258923276,1856.6232518875204,111.1174676802217,244.32466956436403,259.5376563594824,961.0718449315781,598.7885669419509,299.76531929495167,812.3882183131608,529.1114252640007,1336.2335947020567,259.88294146395623,248.02421175500342,379.8161392660014,712.1150315741022,523.296982098643,425.282686055805,1464.9261333162342,418.092241692025
151,254.6278410187126,528.0688577932697,349.7062692970799,571.5496737244963,314.96090712791863,394.2461624865057,861.9043989546236,278.5924373244886,667.8491198030637,345.4650146463656,751.9391678176858,614.0207542220938,1324.8043151960273,1182.2264578787685,500.61505119537617,723.2717769825222,405.1430245675749,657.6827929507892,946.7094864295868,1200.4774775284836,613.866430812914,809.2203127559178,504.65211552583384,408.7361095346763,986.4631444900988,444.96664321312204,608.3510588407933,784.3017686391356,333.92922037661737,910.5472526014482,564.5855494955888,563.7785836448987
152,413.7475609017902,877.4836146416693,1415.1097514388823,402.09072577903845,699.6375765604552,231.1966882926895,238.81148280784723,828.098032110387,244.84725830151368,519.2552863196316,836.4868406003036,639.4028134943989,589.3736330050624,666.7652420507009,968.2087841612054,911.2833685622512,936.312861356028,311.6471425011482,701.0245867792279,764.6879398667395,995.3436833162281,896.702249379305,642.2183231021096,784.3847884014144,888.9735678145754,418.2523837734738,563.0695954102988,452.9684625666784,417.4840487330295,671.7860244928454,401.7121923707165,585.5740949453318
153,1084.934027118671,540.4313989994788,513.3954047377609,666.3921215739424,292.97707088533025,624.4222289034094,964.7733630980771,676.6221815987105,841.0641853844701,958.7726330979276,1000.2746982965338,872.1266115019637,1000.8594354093997,586.3166213279877,507.4760885741507,438.92561629939803,1115.5767256791476,560.1573687179442,386.41414063270787,476.75451663564996,905.704956338413,448.48441606036647,845.0122254106265,356.51638309735216,916.1171062396471,652.0689808935103,404.62927135481846,326.49776652690855,439.3812797364196,1590.192555266482,379.70056648368995,634.0714916332884
154,727.5787522956849,832.5062658533999,380.5716980797468,545.14805017769,644.8455278926049,718.4473370177055,560.7674929308403,948.0115129927153,1047.2617268489694,526.1050370474893,232.17927985012028,152.59655785795533,647.2665395202471,359.07192105178905,654.2780674244337,710.7621199959822,675.6076239372103,199.41705774195464,746.7970418991796,1526.607981280575,818.1569609612427,552.3246730085068,1032.5873967560603,281.3019452515164,163.78941708363493,1006.0642807280227,505.33038836591805,703.551993871223,647.7072496957359,452.0024960151616,556.3579749513261,392.0450376828561
155,913.5557421277862,504.37141135458734,1106.9107845892856,715.274714945618,551.9696488203384,533.7062878374006,546.5172876282761,870.2411571401682,970.4821641855514,477.3732633394643,1196.9741513493307,687.2261227200565,890.5434879378478,317.3477567349884,1287.5701684369387,284.9616119310991,500.1194413447771,1400.712294567186,647.1819447208757,890.6653830118767,1127.8868275904438,1543.4015881545638,789.4619879554435,878.7067325997127,805.4370942006786,565.6615464411673,734.4410054048744,275.2790022739225,806.6266869266894,267.1970208385936,521.8199816522103,558.8785704806864
156,576.6641119327825,984.7434258148512,74.3936777354158,583.3419237254312,700.6107146637862,692.5666517847656,549.1972746629292,890.9337964100397,1132.9063107849367,1007.9226027132624,795.9185657782631,945.715895713606,703.1466883063739,781.4956602097902,451.7821276172153,416.7912199131289,495.34761152544957,661.5349681855591,461.05654134722533,612.5331319639573,254.12904691241738,521.6476931612648,345.8020513337107,195.24122999527367,147.82638840251101,644.6043324705122,529.247837593034,773.3463589457737,793.6946433026728,539.803537685362,163.1289395007271,563.7785836448987
157,1241.6340038058408,568.7085033667981,1447.4610001035348,445.8550868725985,243.34703969254642,646.5748933543271,1107.1140455639886,625.8118047407319,655.2371065955415,844.4556162099614,464.00915090989974,316.52099490444016,903.8876494521412,846.1998590097724,759.8255309055859,790.0173824945916,712.9816497653713,739.6492889599753,906.3384304731663,855.9821476431699,1097.1867200676886,618.5265214008983,1333.8840876686954,1163.4131792324154,893.9442497198547,614.6598381471821,191.08670349861714,535.2921774186964,734.0028564706386,682.5147785334999,713.3449294352178,511.5354548823117
158,510.4608042353334,539.7540285738977,422.73098257876933,1193.8974285601867,519.346195106748,566.946621016103,421.9168414549905,498.9344787440995,652.2875240764879,662.3471610186505,733.4571805073795,599.0601620664556,335.66687483713207,559.474379118282,402.7832907805109,551.4879819078145,221.03956671480358,222.89212288944822,220.4076524533676,546.8466341630855,1265.3828321114634,620.6818162412046,506.93386508257214,573.8693470389695,667.6883661512578,443.0585027159786,705.5535318866678,669.1707864302427,549.8424877148768,468.0490024403511,983.5726390158436,343.64629111555996
159,1207.3981899010157,769.2572002347737,199.83579245115402,402.1439340786773,1072.9001412523107,1004.0946463718844,401.28877950522497,255.72034670725577,700.902421274662,843.5894258849474,645.0772863343717,747.8597297413286,599.8556536393744,147.50021677684634,844.9359906813311,877.5137554021165,386.18203905006106,409.8136208389267,680.4982715890487,1062.4777089053312,442.5176384383305,285.399723042391,1543.0711676042527,470.75431785743484,1120.2318278345597,553.6491967395405,377.1337051662017,579.4972316320195,595.1021442574081,656.8096221680138,626.4855871734921,622.921776102656
160,695.6487088894343,382.56084324050227,452.5614739236871,512.6346549803997,994.7062654605069,448.13591032953696,1236.602854494849,513.8183834711738,1309.335970700609,490.7840074305012,1207.8697433926734,259.4380121911143,868.2203512306178,853.7948377672387,863.1315981112174,571.4227906876123,431.9146024019818,204.1154620718671,1274.2998263328493,1113.7771862640382,372.4449021252144,402.7972935720525,634.0538342161038,1276.2274397128901,286.1626597617959,848.4614817253201,821.8047918632507,1021.9436813998449,883.1483351208872,507.0046291278217,396.2702090042685,547.2069809208652
161,638.8158438385472,1024.8082221395352,837.0107772171322,1006.0273243066074,1152.600257295507,513.2980657761094,697.3777832496128,616.9853525028333,623.4629321364823,357.94440325952223,343.72362428144066,1425.2150861466716,1022.6926642295421,537.6182649544432,508.8397170971404,863.2584147650106,621.7110076087782,830.0577845352652,522.8977298069817,315.5684504403939,847.8819425844348,916.9185274963819,932.7779527353941,624.6508010334938,671.5580711813358,533.1474872265129,589.6510064510256,890.8908669449191,711.0322510817545,109.51107302276166,629.378273509961,656.3192669516365
162,785.0601385226744,900.2135639081991,812.3874502363723,471.1179957166781,302.86906390828193,512.9338833274684,820.6729244101236,608.090934666191,382.65569388346904,1272.4567974344518,885.8058202178831,614.6247698867921,644.3885826135488,671.4747382253088,369.9696653386149,333.22629527155397,793.8801996695547,824.3611325246293,217.6286572251605,633.9154627028547,1091.824120549921,975.4575318442398,897.9297215544974,620.1781407927128,1202.1385070257465,178.79748453506656,1024.5562519688874,689.56389249065,421.7057089287374,1549.4936354916842,293.72476574831956,530.3208307255901
163,450.4540374487185,588.8254417807325,1109.8603303266273,355.78208452284207,682.6844113359357,513.1895877269045,855.0907426151031,821.1978064995848,1068.656309944778,105.64057573125945,468.70332375500374,636.4634070297698,643.4134814390006,532.213730437148,317.7124783869701,794.2435682131983,404.4004882032557,650.8019643469498,919.5315827112959,796.8893276570539,789.896101657105,639.1786797868717,535.9098686841854,690.2729528020955,816.009175641937,1384.3200235329255,1044.0056422904686,549.0618927426935,1000.8970862303848,834.5555236707081,922.2659119938238,580.8917411087974
164,684.8861675322767,566.2313069623841,785.0420833314098,922.5594308761591,482.94499302557904,623.0778716307351,348.536401197366,596.5129340044264,796.5400932380142,244.49554106423847,780.4738054985678,1063.0469191830962,900.789424989011,843.9176051741765,442.0661471702059,732.8869520896321,860.2264122372352,880.561181610828,481.74723042905026,624.5837615343142,876.2877405931849,637.1078161065437,1017.6164700998746,496.03731918626187,892.398606443079,992.2886269737405,760.5359061081699,579.1050869642252,405.2832163861273,682.1306107061167,686.1292355544409,381.45640039939315
165,834.8983943022481,712.2193915542805,886.7961520237043,467.4200076097472,445.571659947628,368.4071580438875,1059.400422831042,368.48494467912616,332.0451439528857,712.4536765192585,792.6490274499612,555.1254234805916,500.29563221306324,604.2608397454316,861.0889763782125,1087.9657443852282,244.32466956436403,736.4322058952952,968.3936160751557,393.09488903081325,248.6937297278518,192.19576224568542,713.232690878902,676.0938652432872,468.52990933981425,669.6985563964689,308.64894448288834,412.00579045575176,358.2989918509039,845.9908066035711,637.8526116900424,515.3169839179437
166,242.74887914934106,971.2775222128457,366.8886159937326,676.2553226367878,430.5839140377147,608.4803817290459,611.2042926842508,672.2006320596433,369.343624129424,510.008961170884,384.2889688469796,733.9794234225212,1048.251605440728,78.93514163322594,421.2283407676536,680.6997646945846,1092.738107467033,657.1076973754022,502.8349948858282,296.5783847707378,1090.722003451213,836.2610346952216,261.7185110428223,240.17128398513563,1038.2189374242232,569.385701357155,409.73707388020154,721.9495779388365,442.4112318725255,633.8229484073332,407.0296643510733,1176.919798715474
167,467.98088465186567,1111.9976042315805,381.14232859206567,661.9862437980279,1008.4042319298801,741.3617690676272,699.0146622313105,559.3587398921289,336.821739703711,890.395541822445,743.435229387574,703.9693806952579,410.61969711853123,813.888227230749,725.8462624365857,849.0581242437945,1150.451287941071,475.0447179644127,955.2546767041423,649.0606988989268,239.69456262134705,261.7901230486147,212.3610113439974,679.1264340524956,726.1491879260747,1116.781550584086,329.3006676043962,413.9102250527128,824.8516848119444,333.2938181522438,763.3408807263941,260.6181151669798
168,573.7716058004723,750.7586341432107,409.1389197932443,1002.1736408231537,735.3949150768747,277.0812317577104,685.9526539504787,1188.3891093667814,637.0012355466163,480.950121578364,1006.105621412403,496.2385481270595,816.7697231282276,838.8070761813698,686.0488475054773,882.1161660927886,267.72736155706747,321.4040936525523,423.668883177205,387.0904771539527,827.6226948151569,698.6676464745557,833.2660642601733,779.0831106741238,200.74406124077146,574.8210108773231,879.1599139906327,355.2412519706319,466.8643238475268,424.83355409720355,435.8016448555407,704.9489923638882
169,470.1780691650823,313.4176750774816,1333.918591853329,762.1747043912083,426.08581993998,571.260948499038,693.5983079975448,506.681483669191,436.7681062689519,479.76611257881325,547.7465346331034,222.4444747146932,233.10561977239578,364.3828226658755,556.8409465427296,734.0808231440874,664.9327315339356,660.8985700373191,796.531907185384,597.0193035396235,459.7975978716816,850.1230399297282,1131.268399882481,1063.090268481776,413.67536960614694,699.837698000359,972.9648335774662,842.8881273778591,623.4977957074666,698.1042531570873,759.6291684549751,489.55608471837854
170,218.03220565825848,767.6222454969468,588.985988119913,477.6961819315812,567.4510420754104,1073.3298397037895,646.9942754155901,612.4135510262291,868.0100505569513,362.9519525015203,429.7930507898645,599.7968815435769,450.9382489450943,514.0820613246128,742.1487676272726,1379.2470878757579,328.76169263153963,508.19780453893856,1073.519297626498,371.5561235715956,679.6477889272325,604.2722941984405,709.7864592725346,551.2489970675182,537.3623872497384,834.0135252496862,510.6720908626476,858.9321997393845,680.6878601686838,844.0352624306795,361.7600349460882,1069.228360576121
171,624.6693090754877,1038.1888372159153,574.058865318514,736.8689827500629,655.7361991444449,753.4915831367616,796.8562715288372,910.3047753543194,582.9545582501714,527.8284627631264,820.9083153787534,221.7078476606734,615.2606284797808,558.348496078837,1134.1575062006916,212.23804904471623,753.3336456310545,867.4869431783201,602.0708753009316,1275.9368074874294,744.656060357137,289.7836637159989,439.10230834521684,797.8657375722073,384.7569558966363,664.4379600750981,472.1526592049136,686.3149066801968,483.217658984638,501.70986151792334,511.5244147019101,914.0234934149246
172,345.3805196438623,511.9285137510069,377.070394313804,413.2033968066105,749.4701353075968,684.162154683906,1078.5807844655587,283.05774785818653,391.88414418076997,835.618336352253,96.59381796409417,701.593532545805,323.6985935887274,320.09358542335207,638.3860613020166,457.6850938547032,391.2746103234472,920.8523000275983,650.8176426904586,1038.9060640408416,788.9071028260314,668.1662011637521,217.57333296404389,1220.2759108852274,607.3331637299541,893.7365875084002,737.0029836987089,399.8414400369594,559.6819535176963,1314.7579438368496,1302.726369745876,470.6955167580547
173,839.1329150407008,161.8345864831099,568.6378852964579,514.6372303756913,643.0587880597201,1220.300892977563,1010.9359236723387,1142.4334918247582,254.8439881181866,433.23887437037536,785.5579151294929,686.7579202069901,528.9615152541547,945.7372604543434,650.9443801115899,334.6180783672754,220.94790455635842,671.5545918713332,914.1172356740071,644.7109745494625,655.9008565482976,534.0913813543125,1215.7325958320384,909.0217895683446,369.00863608357633,314.32724496834084,477.00815177092073,600.3203972458048,730.8697318709158,673.069695916512,1097.5682756170293,757.0732569288127
174,987.7429419767241,480.2134568494669,702.7146360336914,423.5023049374683,849.9210118936093,661.1784662508969,729.8775644134229,568.5511366426756,1040.25460331495,569.7191119370303,707.7873277693496,519.0548562335211,757.7890202990518,543.5769212460577,660.5801580170012,239.63036123400022,395.953496468542,134.94654327831083,819.3146774213758,854.9992005559527,555.7877536147472,802.6332898335231,755.5359284398694,766.3479267990757,759.4000053166316,887.0645321422373,367.02562859235593,775.2922477405453,935.7146505863444,852.6820891328684,247.1420381246319,716.4848096179084
175,280.40265330491593,452.1365437372524,458.6615184175776,645.3703557527407,564.8048211508759,1277.2692344321515,548.8449055925134,1481.0087001134445,476.630103712646,512.8396328397712,516.8976520084138,860.7592500182664,861.6820932860646,946.4438744156273,647.2528069393437,1109.4609318054102,823.0713986838858,309.30748419197295,666.4697558797404,852.1872608613367,339.60879423586255,832.4739781046655,723.0091411273935,552.7795029604055,886.5613897596327,278.7988473514869,391.0859129475508,1119.2548445122811,759.7521523623878,405.3136322442814,699.8513604097488,1042.4263718327331
176,584.8003101007984,516.928550897359,751.1260859147199,782.3014197043616,670.7836081403375,562.0845220729336,737.2567340280356,775.365351792976,526.4910118865348,383.03315720373814,457.7112953675315,503.8266677853794,876.3536640735504,278.365861243227,289.16498640657505,1059.4098420730434,851.6764436181661,622.7902263712009,839.8765973882931,590.1845364227735,615.5757787614025,349.6783649216972,787.9701883024605,518.3562155688564,871.538119057047,609.8744141213127,591.6645204838851,415.0468093802109,364.98463669191216,694.465334124653,902.8402874078046,493.6962933551789
177,588.7823094561024,788.0505963933723,1489.7859465809322,379.98520710846066,510.65451617480875,275.6257987769202,973.8753769014753,1058.4677311444534,514.2274583448565,494.1920825715527,736.0508762482547,459.0505052031573,822.690276712469,939.5175614745087,743.2785466322268,256.06397515645665,267.72736155706747,1405.3456872588506,1144.5330035567222,1124.9951352379503,522.5958360173823,693.3446986324054,885.0109445309296,560.3689664688451,320.97746464474864,121.07523654143712,787.8381147851201,639.2134964772512,782.1162306610538,1191.1088678026917,523.6501287103933,840.1289795350643
178,350.3416913241874,536.8606640717151,721.472114596473,269.6499924984212,882.1734457523626,682.598305346237,565.2884445426484,776.4483743828297,1109.8443073897529,568.9538657095744,840.3610634775827,1004.6972135491234,427.53966210929514,762.0586521735073,770.6365135267665,503.15191624721234,938.5859084181534,249.35924935117222,506.4512443620879,279.2163968430526,801.5493644219102,881.1153469263087,612.4895095763408,499.60172396705724,624.6906095677479,666.6159981429015,296.4257293681211,1159.003465525532,759.2236253581441,762.1113336942775,1144.220244481686,694.7324452084224
179,1183.5724670177872,427.8428787049583,257.39953492967084,332.8418943801625,852.5309608202076,742.4123944412016,403.0868087588458,350.2874367252757,1251.0699670393371,319.5734124252558,582.48690691582,109.63202931635159,617.1779071592084,813.888227230749,609.5249021794184,451.9941631995642,240.9222054290178,856.8737215987622,560.3343841535415,388.1642335350669,699.1360657864595,435.0927349317727,272.8693291936064,308.59623054773056,634.5538355184814,842.0910346455319,1413.6186713932277,726.2587294791011,845.5371185363368,386.27854421170116,557.416703530707,993.4369662300348
180,520.0137468996314,859.4270823549585,720.9294546727574,1015.9639058561849,598.5178012698228,1146.1780821082198,598.6372105191883,777.5049894155053,565.9668382251633,679.239044977517,666.619737827833,672.4458277123884,392.84271346633653,404.82320777403595,811.8434467913406,624.9776617809807,634.7965147168926,1224.4193454224,271.62733256271616,768.837421834845,434.01097441455335,733.1177652593549,597.0951765926526,1028.20197840104,797.9951800951239,390.6032062698069,688.8656807152591,342.319808340273,511.3898127482919,783.2364397224603,606.8121741657282,71.73009093739398
181,842.4931651425823,420.5016569859555,391.16978215654484,368.58737285687215,542.4065089344588,709.4228981036023,437.25000302817574,535.1173153319016,1064.0342801633567,849.0974731513719,324.02297648473547,400.80005254922054,1161.5315445254432,609.3981194349853,418.57389705346804,1091.6276278485168,308.1255773226534,955.6661908584689,423.668883177205,523.7552272301479,684.3381553314789,1009.3463387053481,561.1542153844282,444.8462251734356,996.458855250238,828.7646388903914,340.5178454466637,588.9887386979674,512.8997821121436,656.1200181703718,368.3370400967786,832.0220893821607
182,639.2299445747426,1231.9062057870276,1105.4454174983596,404.6259959031078,650.3035368957328,540.5822455334431,439.5397259804373,732.8271439218603,556.3788730907024,711.5116733015572,789.6641019758008,336.89843888582385,370.74277485162094,1007.7437370991983,509.3647700930091,904.935256197434,776.4463515736933,496.489191602473,656.3478793509119,742.4217413285551,653.9433105079302,705.0971010831552,555.6061561179781,1224.8562133339774,768.9589030745889,752.9019731043282,223.33081295340818,935.0121331458022,102.33407014186568,626.0211439836071,1090.352601757228,829.2129397786313
183,400.12363979458075,546.7373641455835,472.0070962494793,1010.8311000388322,439.54148339328793,776.2169211070778,1036.1680743041486,418.9918287317253,755.550935537731,554.0651330380217,747.2517695714004,443.8125940528037,249.96097413187942,1206.9862811961416,403.9714670124893,495.53038930672176,737.3510664113596,723.0199552351397,563.1037608842752,517.5406130321728,970.5087435720886,642.4365695050683,763.6984466159454,1034.359655027662,279.9006527857129,510.2720105217625,591.7966961783668,472.0955997489959,122.5942328333866,923.6287634302206,894.5925948876071,829.0072972979746
184,390.6082376555925,1168.6658290528326,568.0147673801536,792.0963383181773,529.8989689621942,761.5440740740305,614.4154612570908,284.25061296708816,950.4313479593316,370.65649157416584,1174.8343166065558,934.9937795857774,801.5879969953196,684.1055619285528,679.0866161534532,877.6329049531522,978.9826398451468,732.8826632831937,362.1686015369732,761.132872966442,494.20788541693605,613.4255246379013,1065.9809241974663,442.6112993699318,628.3919500953403,618.7758980800323,882.7327239227945,367.36455061178646,648.5165289189108,682.2999579059169,384.40501996096526,615.7193738087354
185,970.5981533636107,521.185130392474,499.5038234648601,644.2028677384305,974.3870501975967,892.6054030508677,851.1989383269264,1076.9778683805218,233.7552159198852,271.928404341971,736.3999601760319,388.5203225666113,793.3608612185595,700.0698364588301,191.99125757755894,571.0517709494678,744.7479283021838,595.3777182707286,705.7060950861924,333.558367779231,601.4988769853611,887.5050617815095,556.8337299288714,1264.8251647525083,1255.618347416455,729.5384036325411,473.95962745861215,743.7330274800979,196.1268331913022,637.5129186203947,192.2111293212811,253.46584238665508
186,439.58315280857346,480.2134568494669,324.92636468860775,668.4975588811402,500.9731398860478,663.8882396281322,821.1918629123495,1094.269690649448,307.4774681666188,480.426227002498,625.7074590945894,627.4139747844906,464.0783487216177,649.0426332684511,553.6064719298538,994.9227018589373,859.7579604779481,540.0939203079505,374.56899175154297,466.16563233985295,177.2103462695007,792.5393705991886,180.1016431343244,427.0801236204054,431.3563632451505,911.9714444716845,445.5515364058278,568.473220142181,636.9427588378086,537.9060663404905,387.2711099053077,137.85731651003474
187,1001.9809295807264,239.8334258958988,1158.7125388479985,1064.2369825518547,879.1454100118908,312.2786310373974,329.408259207212,1257.5579103015639,1273.1569661349201,667.5600803665943,761.7697756089617,650.1298628191041,103.88729443192668,655.4533421725722,172.14643382091046,845.8305801391383,720.8909465225157,439.98430711919855,483.2451975727048,713.1456527100921,660.2296826443275,906.5773956249888,1066.3328561887183,673.3035590921904,1056.9292114429047,1030.1748122025763,909.6463803484829,844.8365950045402,133.5442570870481,477.66589661668763,1190.3824581883503,615.0954995620849
188,1247.7357747578765,685.6204286202884,732.92173672897,659.7936416815338,727.0465328219688,689.8320451196923,1074.9886473912493,264.41074575347005,1215.7807534409483,957.5115650575635,534.638775834479,513.2958004096353,517.9180173725833,606.0468807559138,819.0758053818632,798.5181941290052,564.8462227159642,460.2991959972392,519.139058060344,474.16238143428114,484.70944946687507,905.7366074184845,439.80729526384,973.2356375714551,843.1211695028601,357.99133489726853,333.03933098594786,914.2334909725578,557.3177733444716,709.694058377127,832.5676082964095,451.2618887017637
189,413.694471982092,408.4425753419656,646.5961437399777,704.8597453839526,862.1516337026288,697.8248218848346,653.1835410494749,708.2301481920496,806.6727998287174,670.1740909987356,650.0137872826551,858.8358352226738,427.53966210929514,882.4364225515695,457.7623284244264,1313.6119014165415,352.99291190639775,800.3848823536206,96.43043059803823,415.1012692011447,804.2471275695505,591.6208981952379,710.6045202377167,586.1438140401898,447.1390370633989,361.5876837485082,393.67904654979554,909.1967832794882,439.3812797364196,508.0499589349315,928.0926993795357,628.5275840643119
190,174.12445146863305,404.1880550647877,502.0983457693979,849.4193255139267,556.9035742735379,691.2333088984439,231.8553093900189,1238.7822053969494,1064.813173049454,896.9232851103774,703.3775320915996,724.5584930832957,806.8280083664777,243.66677901962413,596.8803748767149,172.07292512968652,803.1925406918219,395.98545476541415,210.8971551335437,1275.5645927906617,710.1660098752867,792.800140967746,293.0367845865552,536.6415654246747,474.9011935073457,166.14565933520566,699.0820170178064,662.0102288404138,1172.2179689416628,714.7218600836102,1211.3896827717792,1670.0886318254156
191,1004.7900703204806,511.5317825647274,661.4447443283264,746.3845494215044,794.1136968293894,173.78040240170355,809.8609543675434,704.146059783374,946.2325189177302,329.5847896711823,410.5302294552207,446.7820608237389,755.5973991852583,678.7584129140245,451.7821276172153,389.43067765195826,474.6602691517709,653.2939878613973,746.9894156974477,853.9750983216094,797.808873803396,605.7823785535146,217.50574581884987,319.13622497802226,563.4983733318867,405.05911413413935,944.2438200857699,626.3240991741694,555.3386113104283,932.6246559081574,1024.4885040939294,414.64540146905364
192,502.50093637036144,751.3268790873861,547.8322214760002,592.5643683112348,676.7089246554596,701.9206692719767,891.4464043626022,298.74673165905455,931.8316168873124,553.9590016131863,293.94422636275203,1025.5765973312252,281.90014842702254,191.7729694522333,725.7848054131844,1159.2541882204623,477.783851109755,898.8698633098496,639.9838035136825,253.86525086113693,868.6857724781497,335.1986201193525,674.0999114168775,800.2596844237825,1285.751544805327,611.5987685398252,785.2348677592519,435.2642236579989,447.46550397664595,754.4622453932996,508.92708896404395,911.9848738163788
193,648.9970469456468,1172.843789389231,410.4759275835195,339.70352856747763,1425.8390586462453,242.18328762128672,620.7673504662513,457.97153010197275,708.5245091416382,740.8053931796231,685.7202412274748,637.649935260516,447.37484414849393,692.8796151470376,361.9596286209552,246.13718960046526,371.85088334529206,794.3503316032528,623.4876677133648,448.1457425426459,1126.8801463813736,922.6637665644838,643.9672269938944,656.4706394357964,143.3759382687942,312.8654567779512,290.62792004638624,815.3393750933766,621.5712670339742,759.9943888814438,630.0056391128189,451.499701706209
194,443.3448083311537,728.5281193827428,808.4430033480443,558.1426532183257,792.8792303843176,1181.532610986352,628.5828460746777,774.839780840681,255.19719968903235,244.49554106423847,553.8999966123469,469.4699067435217,967.3014990580947,559.4318235085398,664.8450357440474,365.43290452049166,567.7543652073117,730.26918461157,478.4465605968297,623.4195927482425,239.69456262134705,579.7998859268326,363.74469983934483,481.8150844896619,554.1592798740816,246.56482196905048,898.8412696036369,905.2667461241977,699.7827208873947,417.3024820460397,434.77250027967875,1384.0928343523574
195,490.50366803697744,1061.3944390714123,394.12460158173224,648.3494579747436,662.935605841258,608.4803817290459,304.63290475665895,348.5600895657926,577.380340088954,700.7214525911395,533.8555602487355,938.4429094819743,333.0805159387044,339.6611328640899,601.5569430815788,769.02066874312,503.0430054903903,776.1465559359519,729.0365882592423,559.6975493932599,505.1219332063666,998.0837329362729,981.9730872324203,644.1554609858624,1123.626785307993,275.9277681699758,672.7077026520487,734.5769185219197,341.0666986869059,1164.9408104753327,413.2921308324257,939.6233965335182
196,288.54816597487513,614.5392446851672,1228.2242769346212,1203.866268320438,620.0144284601776,871.1692718553251,750.401143510395,463.0949894056027,689.3917922234023,937.3121449557326,743.435229387574,1125.336914935722,422.85320018329907,725.2687543290871,841.3601633883563,1228.7018605997991,821.2196273277671,943.5756063694706,466.2699408175306,521.3691779830871,424.39558244989075,700.3198814325547,1018.4815560540555,183.57230943286856,510.4213018731166,504.8226400822841,536.2622787333021,695.9539389466833,491.18399069937084,204.9906941836391,973.7099003924693,836.1546002072006
197,772.2037098753531,946.3928108708445,756.1893573526063,1024.2332452138667,482.4655337814172,453.08040363042477,626.1999074408415,619.6596252129369,374.3204932733533,1452.4958809463665,735.0789072046679,614.0207542220938,779.7803154253104,657.8351621107571,993.3114218374748,703.8313454341202,904.993869417976,864.6981864761153,580.6179426561467,329.6520629876095,393.7026729819429,970.8676931026923,825.7161901937268,647.3999203164311,496.4800367573499,173.47004711542775,846.5907257838946,556.493765610652,895.4395426048761,386.26163749236855,515.6859455092809,1116.2645511292146
198,793.4257512130107,805.8363233071556,838.0980656781625,58.96214923943463,962.9080093486091,624.9783010331251,794.5801372032589,1230.0597510958078,637.9900022466192,469.2840785872843,988.3572778241701,266.78104593220985,1173.6435047396458,504.0164605108661,232.29663813501017,482.281446866192,233.21842036008755,512.3924278662645,609.7085214879407,845.0489155948551,710.6379705312959,745.316236302062,889.903493228027,964.0303030407107,320.97746464474864,269.5438259605437,675.3800931627477,484.13494126768103,397.20747975916356,474.6902270145917,283.6490787384235,352.265841320003
199,496.10699723964893,93.84694368185784,1140.4201913582936,295.9451334677713,566.4410502629308,746.665284791047,58.13099113878565,463.0949894056027,646.9285468367793,895.5479771137916,679.2797623971464,471.0040137037735,911.3001303060219,170.37226936248933,399.68852121349374,679.9407896293634,757.1492311063512,556.0992026482976,731.0894128490426,439.51743640475615,462.2778134261237,410.67404317696617,701.2096216387675,541.1246738555196,702.3783985409244,116.9041099015292,795.1657219631632,983.2450633681926,217.10593172473799,386.26163749236855,865.7125840709517,1253.7074266679053
200,707.7695573037186,682.7606944818662,485.24050639269774,780.035116911763,503.85023858794284,575.0755874672622,1159.101461381251,918.4308400407251,748.8949609592531,882.2822558567966,831.9311579888698,646.3600824588738,579.1802501472305,824.6792188192431,640.5742212783574,625.3914712125809,1172.696473442237,1006.2812640139106,927.9742280054357,936.6327425682208,534.9602000747707,224.79265836467806,861.7190123331069,265.32306066006873,873.5909259741255,756.4147140674415,1047.318328098693,1071.8061363748477,1137.3861637209147,482.6277385801622,716.6993023128363,408.61986997955125
