Star,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7
209,1075.6303837110422,1392.0548439433358,403.1089950282655,448.9952825350424,354.6788637528703,318.52914627387315,127.31524691183985,614.0977864869424
210,717.0765187863877,845.0293748118769,1117.7806123858431,1540.4761148078167,744.5142545136389,741.8099697837124,666.1407701992847,984.9796334378652
211,419.1277958981021,654.4464245403669,1017.1090996515169,399.5280598226095,448.596131937217,544.3550930232817,753.489632489593,697.8982102911108
212,509.4390762222269,802.4735150912991,399.1124345875188,336.81754683003334,1037.1326442098225,948.9170782043273,1021.0912378006888,414.12572186631627
213,602.7403281550042,926.6155813152351,699.7137327039667,734.4916914548743,394.49371220701397,281.5065536476102,798.7302308159985,692.9120559092333
214,494.2678755342882,772.6949871586781,1156.2465106837672,473.2302949664529,399.8548002931273,667.0841365083585,490.3403082331627,706.5052959379531
215,586.1616402099247,950.3491439613555,961.4473424216051,1074.7452272434653,527.2509520329517,479.60684606234986,432.0020906708055,222.71259468404307
216,471.5656819421023,787.9347923477912,801.7286610887991,477.79412114871405,326.2145167671507,933.5586695086889,703.8049640214282,349.0789542380935
217,688.6057400098172,643.5140701325547,610.483264429973,147.9372435028109,831.4365645525875,918.5772917976185,467.9967303142182,799.6239769924601
218,1571.6790899944624,926.6155813152351,547.9724293797302,557.7218567830671,1198.385340510923,195.3342057570762,474.2807825178796,292.34145290035104
219,444.6185476256409,1182.515265698645,484.0278707423781,787.2004189314238,906.8416144439617,810.6039971015509,753.605912685487,625.2544846544462
220,568.5706130025615,858.7947639870135,732.4177229088992,786.2176109184838,875.5099528922586,695.7732678828609,666.8550099738845,592.6146376565636
221,672.755267776302,579.1772937359457,455.63826254045534,715.5013521971514,457.5343150551706,594.2234476491897,1000.9252628948959,850.4640080968302
222,413.3097250588555,1040.8316621058584,740.1217591907186,856.7546774401501,207.62966872542873,175.29923661786378,602.8611415836834,649.0523967824469
223,410.5289688283706,1258.3572498010424,673.0234703190482,802.8768338886501,843.9667595215506,505.36537616992325,632.1036072501513,200.78439299826576
224,773.1398540523737,765.3687183972587,657.5558142721836,1032.3251274736178,604.3139847489728,501.7531701751799,591.5236828800174,920.5827087022341
225,945.0011301110773,886.0967785663717,930.2339740762753,805.0393991460083,864.5789951872869,893.9605005990865,268.99243449397517,1224.8832888000381
226,401.29800582834497,586.9008190525653,874.8687134911032,848.8195421084049,636.934601884899,767.024440815043,816.932987329824,1086.4928526720396
227,280.68868725801076,282.6228913313437,898.5308455631169,805.9401100654519,520.2555339855288,669.905167717178,1019.8673028425119,871.234317154492
228,434.62743022882836,1188.828491877498,343.03876705304265,441.6680533091255,309.76800697690135,378.99787591025364,600.6974090414259,342.937585581021
229,595.1605113220324,444.1697012078995,1094.2576800879215,347.93762426145906,726.9519060296064,856.4838187366045,495.7704104614399,370.2429407273677
230,165.9200029566394,1064.1371941675184,892.5713972284634,807.5716517631809,316.94846730744035,877.5639165693805,589.2718998920308,612.3467950897276
231,562.5266989912088,617.9019324371278,834.7695843517656,318.5104155629982,614.2631185264572,1259.0680046453347,601.5482651923573,998.8914362486048
232,537.173764744295,914.1214537513762,197.89882064038665,722.7900880451521,1042.2232718024998,407.8445915351816,437.49036268125167,521.3102932899054
233,476.4146590222083,566.528175996867,913.5015379707257,863.937628410069,658.0173012803261,1012.7896905094183,626.4322519471541,572.2388114105556
234,710.4873629110019,997.2158246858378,817.2876345105848,781.4620815112586,502.6607791873627,819.3511524133526,188.2674954724724,728.5202924084217
235,715.5439291993241,1078.2925289607797,687.0870347618801,722.6423529987559,627.9983754182805,967.1037565985301,514.4660691508901,294.92480141788303
236,862.9070812974546,962.0515547907618,891.8047168751166,518.9654383891495,324.52768131669137,1529.9673998094809,607.0068201121923,706.6858639092384
237,324.3863159870683,870.4087063248038,866.2582161912768,755.159498202407,846.9124887515471,530.9998077940475,395.69645527780864,352.7053531421553
238,261.2422199133278,1060.9052163476538,508.6640976155974,134.47275254763974,771.4575650739557,220.60406050831318,715.5970667871006,424.637066006288
239,810.5107153453845,351.3065879121187,1290.7017603277893,648.9711143112662,1057.1055817358751,1005.5629418444724,1130.526355372003,739.2608552026214
240,461.3400370013985,833.5921031724257,700.5387359453671,478.35407649541526,488.81258360490386,242.13152844628044,1315.6581778160398,304.22257192516975
241,659.5583542591766,452.38490792730283,1178.7909647450188,509.13862866514546,694.2738364014431,812.0817904685761,721.8616129292922,610.6855551555607
242,303.7144080221274,638.8424228876739,579.1568614965872,428.7594294050113,607.6150073394067,105.48058671036716,60.35701991209771,559.4568535793273
243,711.8396606439541,954.5866513397065,348.89316209352916,574.7498455641778,802.8464137842292,312.46532289647035,925.8110564941494,279.4165417057866
244,303.7144080221274,1279.258828283859,518.531541709334,798.8670947007414,449.584541060836,519.5135456230199,429.6232403862049,318.08732598845825
245,418.3060852267663,957.2390397066878,368.3486272198218,896.9944196352225,1144.5561778686726,535.3379974289604,1583.7253385615975,281.64906169580814
246,875.7049267508228,622.4616457340876,555.4247752552582,332.1139458113202,623.7051968447926,603.1870971261247,756.0652869865311,445.77310158149214
247,835.2184888130006,714.2840700074063,686.4399469883983,567.1103384265547,315.7613572368182,1015.8104667336366,582.3760326019777,681.2502609589878
248,1077.830872948622,721.849555014816,742.5748284484168,314.58218733538314,471.48553971965396,431.3485994957993,661.1590230586082,1074.9423314053558
249,676.5174961217617,616.3211308886483,1105.2128546741603,763.9370758283759,955.9401643389871,808.0574034178666,1008.2717135704961,667.3656513836478
250,535.4443572527625,1053.4612340955941,644.5646638777652,458.1971110611671,1228.2390646963604,578.7188791421758,439.0111827775142,817.9988569410723
251,1365.9690540270165,559.9457161278863,663.1665211518427,613.4756639166532,485.4713115009976,448.49023887291816,468.220588897106,1019.1656975580123
252,528.2105683115627,371.02798449207575,809.4644556414121,583.2469695719304,661.9790541420699,881.4210776609303,700.0850013373937,696.5763224657311
253,1420.8509470033168,645.4270942446273,364.0788086190187,430.17323136592506,842.9712535396935,709.840894363104,578.842479661908,822.1612475486623
254,488.44483963923045,1012.1203551195089,475.55122881901383,916.3341942540562,869.8509410930633,1415.9077278992838,769.9130522262915,461.0223366866293
255,419.1277958981021,905.7799732319559,970.2495874414979,886.7239835239384,864.3058713304861,357.84386845906533,622.1489681539447,538.1229613830781
256,905.847958836643,720.1836824331264,575.295994956855,900.54728612344,785.9480919764944,878.325478743831,412.6358715499061,550.2414443930086
257,753.5296195628782,555.1142795249084,1018.7221925704488,763.9370758283759,715.397907543457,628.6372193234776,207.11563693058397,846.4134185273504
258,449.32097142884675,894.9723869161543,508.62280962838605,954.0798388981461,1333.6912183267711,1085.8733088081929,676.1762745631142,573.619482782489
259,572.2890056262277,1063.3738533166124,859.0262961667713,779.530494417862,391.26205052368965,547.8067126546448,495.1011228875435,780.3418580277448
260,809.0483308055558,336.1824885779526,813.091667987378,555.0200183794727,591.6582869319383,1149.6175269132887,427.61902315810204,919.1581402865111
261,935.5655505505482,550.2809124865964,700.5387359453671,541.4796807445754,550.3252586317417,551.7837524324563,432.0020906708055,845.3422149007579
262,500.0747826883927,485.7256726386423,568.9455341321574,241.57189595200853,1012.145673170568,1089.7308907523134,539.0495202493533,821.3920309427783
263,750.7371055416401,757.9590733888689,746.6961399785125,536.770965974731,765.687636559999,554.7137011680809,960.5745881649619,494.81127546343663
264,641.7294797298008,1042.416688439832,1046.9689925206446,449.2648118390075,282.28664911267066,284.21295636482745,195.34928351736136,626.1595956334764
265,774.4353235631709,564.7370166189656,1100.8552040505804,220.9170281227254,249.67584883455154,287.86384903677794,482.00293765391046,921.107974429025
266,1256.1604493407333,1038.4101410178534,819.8476861859422,602.746803163493,512.2388803933883,679.467981248101,745.7898827202326,213.007683110124
267,419.0571552787757,530.5874771019601,880.3617698404329,398.8932292374538,586.9410986052153,1093.1617707088242,718.0221595755186,850.6818527117974
268,1380.4462212048702,809.0442114412947,373.76429726213047,580.112078415201,642.6573462325009,1524.390274664936,841.7466011224591,391.73015162066736
269,774.4353235631709,722.0601614472814,849.652135826831,869.044737040153,259.46324365208767,507.7609480561646,120.16138415910339,494.81127546343663
270,646.3706936413383,682.7769830817688,599.7332397805898,897.9219026662367,672.6938150161134,612.0293437037448,444.4024000562933,995.9758312549241
271,826.3646897842826,300.24643293082045,431.5653968626597,936.5610301636982,684.0272309105371,344.3748105849795,573.8391678480974,1191.512209279285
272,202.7541599881917,424.0797548779903,537.5751960939211,904.543233015815,457.4737417426796,615.5091974405681,290.7522418563439,500.693896582188
273,457.70749198883834,754.3888428404986,254.82597126861856,979.2034237367652,278.8229327027536,609.2545235449011,969.7914705256343,1200.8975279532328
274,1111.3764020536432,612.5684692998927,702.6894092039522,315.0874968734208,804.5125874812577,762.3964572459437,1281.120449220964,314.27745565578135
275,308.7725377189904,473.8767417768314,362.2597805356355,687.2550357649959,414.1426609937625,591.6538392657737,664.7011775888377,706.2786850013696
276,616.3561301086544,624.4805609513324,712.847309422765,770.3434502449454,751.7122430781869,781.4156303948533,853.0977309473731,296.9275021447389
277,1028.4247455926002,529.9638839341949,1319.5856357328728,660.2211134747237,468.95572082941015,386.29374218726235,814.4774603053731,560.7107408183957
278,459.40168688955674,668.4249473194948,942.4378901514254,501.13966209535374,632.6290122791355,824.0413146007178,673.5273810938363,941.6820857065575
279,461.3400370013985,300.24643293082045,395.76745757192265,550.0281313249836,218.66752338665907,1490.431611161438,997.6856889198344,431.9163809880506
280,693.7364920602221,465.1679994536082,782.347676083881,738.1164986719608,441.39445561192366,476.4918305942518,396.7529992434668,232.07706574626818
281,786.6442547830238,257.714657566232,440.9217906371428,703.6270535062183,831.3702579303442,735.596000568734,383.3672801341717,614.2214070369616
282,597.6187622064034,668.4249473194948,921.2663028130869,1269.7082487024209,489.5531637888244,467.1849430762978,478.654685605608,419.446494913417
283,444.6185476256409,693.5631003543737,192.82206689003092,645.8711712157583,495.5370994239769,853.327845621116,494.2509339091679,522.7497466749215
284,163.23643800770526,288.3025425277869,516.8603516465438,785.9447645468806,425.11288108128,460.66801780934406,498.4306070736614,521.8237412335454
285,1364.271818685607,913.1625747406748,869.5651828080195,957.3001773953984,846.9124887515471,229.18112151724134,1160.2939199241239,281.64906169580814
286,111.17649257377768,678.0482519319314,447.64920216219303,786.2176109184838,759.791206998612,1025.3888875773507,937.2742541321347,563.9200879734607
287,786.0679344200755,336.1824885779526,843.8413640586407,1068.883911013473,359.90000367561083,227.8242998678908,513.0947102929532,1107.1070821983867
288,202.7541599881917,633.8634151249998,335.44437941757525,578.5509652855651,1438.939429258018,619.8379049648778,332.717466489234,854.4329321329965
289,276.29025548176133,714.1745123896391,375.00791559074923,534.3131193448372,309.89282453122075,731.071877108165,330.0835159880131,841.4906932094326
290,708.4019275106435,305.70041194605255,362.9656093427917,392.3885604512062,489.59155720824725,504.8738140953471,944.9083016087787,1021.3344782274435
291,441.5659671312252,365.12181123238975,491.6761281096828,754.1364480261751,472.8596764062325,953.7062660587676,679.4262713659944,431.9163809880506
292,771.8474079928441,1004.1828037280774,290.52581496649776,446.23838351622663,625.1007591409385,1289.5018146840523,810.00265371703,347.75985542215363
293,967.0165718995372,907.5257516327232,1011.4132903568358,403.9639459639356,924.7776403024109,649.7880091030374,239.14497127663023,320.44424029161814
294,219.2490908122211,415.93822582605156,401.10817383418583,756.3884643307042,541.3280004207384,640.2974401154817,813.9421312766158,677.0281671752123
295,926.4980351936404,1090.7097079602936,726.84209445316,1177.853322489013,1022.0808683280842,1307.1074920445578,267.94607544773925,366.6183412037984
296,574.6898350925848,1081.785096542508,1195.810278166696,809.3926901805278,522.7454412861416,637.8664855267405,248.10281611706583,772.3197680694661
297,907.6191445619885,619.0024716904517,415.97867578467645,782.3353113742251,1227.3642628828165,875.8733656588303,349.8722065691758,267.51344104972264
298,274.22701019717636,753.9111508412643,421.7449178468301,606.0587059587348,595.147190010686,777.12842651558,825.0044793503994,402.8639377681211
299,486.0860757725023,432.8782068020758,283.9127275159088,605.0568755336942,646.967733944895,600.1864712614674,683.1637355054535,412.32633097190154
300,333.12385468716076,395.03094366177396,219.94181853642547,983.7683917512254,798.3164832572214,1079.5114796661098,465.64458487786715,443.63551060535593
301,691.4473785532928,491.4239635372146,803.0965475426177,715.5013521971514,705.3340709812574,696.6803203480242,396.7529992434668,456.1517195531797
302,263.3266068484698,352.938720646447,662.0859311877177,1176.6168784338429,416.36888919227243,588.7919066786764,520.2291160812929,697.3704613990301
303,488.38878674247445,817.4520349612955,591.5092420212972,319.69159476065585,755.9636247274943,656.1638432682244,990.890468090733,536.7212341076366
304,851.1860687333809,395.8135064482933,728.4759575475982,1451.7925294439656,828.690068948359,500.0920830249212,1058.5795002530167,1448.9786970340963
305,1068.7377903276126,1646.5980008839842,902.2018954746416,683.667704826671,404.3196015979288,703.319355117668,545.1710908649173,607.2016441327113
306,347.47458415486653,663.2864846052597,1403.9972454676822,708.8462279112067,512.2388803933883,671.982535292496,704.6915813810309,426.8087321884128
307,470.26951359633483,732.8472283872233,819.9336550848701,993.4525576731879,1329.3013043604062,384.0066804737784,949.0948630719924,300.90131138449357
308,409.59923712160565,136.6488938380175,387.66970795903035,881.9648418148989,498.000538789133,934.5601319851601,410.3588356318628,850.1022585646143
309,187.00334766938343,743.1613066233366,138.33374052666167,263.7062532058329,422.9718086853033,775.8150147294772,973.8170719935338,1172.318781205472
310,607.9466289339066,245.987646792119,451.72021177166505,655.2027562528905,309.76800697690135,1020.1440477798602,788.4152485066033,622.8599187699409
311,983.9477138670856,467.1410470120884,238.59311236162208,904.543233015815,748.700649413458,872.3692944510418,355.91867865608907,662.0005599356829
312,679.8974783908201,654.6475136751126,358.6591845541827,116.9801515245754,1064.180556095867,387.6508630150705,929.0773223689788,97.75114955787305
313,529.3316971483447,1141.1199498268777,617.8380045944784,533.5713304074915,1269.5343499752846,672.8565921840259,1211.9341242045143,911.0901981404469
314,288.469792368679,1306.3779773187027,1435.7894214343487,560.2434238085214,949.428169531351,672.8565921840259,919.5895434022535,360.81288648901045
315,504.7590425240681,1246.0549943564156,789.4940052181746,1145.4359101204186,508.2683804814206,741.8099697837124,601.5132993327318,636.7422063359585
316,476.4146590222083,979.7933991812541,395.76745757192265,518.9654383891495,275.34804897980547,556.2643030296873,352.8826167449025,466.27942045744527
317,401.29800582834497,673.19594591265,781.1377645190129,407.23938390890333,639.542307935721,600.1864712614674,571.521703469395,855.9304345603567
318,718.4252740777848,460.7439746335373,505.9837811635008,420.7803138731714,862.0192096463292,1161.3506149614768,894.0667542944874,537.296344777091
319,189.1708157432752,506.9027480501234,1466.5473380258745,761.4114280377303,327.7191270900879,227.8242998678908,905.6824281762487,394.3444309821413
320,538.3779545858838,753.9111508412643,625.1872296708154,503.2992103168917,316.94846730744035,472.85679168681804,929.7424406824728,339.27573499542245
321,449.32097142884675,564.7370166189656,702.1695346724589,827.0325948527238,540.9002016146065,838.8865964181485,417.1170412026232,510.2610483615651
322,888.1917569528665,702.8095853571103,771.7378768049308,754.2251957223855,770.9758858894122,402.808092803281,894.6030556998586,982.2839296447006
323,410.5289688283706,1129.1179053114524,274.73737511696,1420.1733536730646,675.9083673399372,904.2988567284,514.4660691508901,238.9454891247847
324,750.8509581265395,934.3031437020096,1052.9025173164334,399.281816780674,320.0212367913534,558.6041980058889,507.80004771918755,490.6344880974762
325,716.2761982905955,419.2773964130246,364.61475634595377,783.0047744150221,479.2680740894469,1241.1459693067043,540.3411271211427,181.56336374357463
326,394.83944960954693,777.8502321173154,924.5753291850183,617.1335564954021,875.5099528922586,640.2974401154817,672.1211611880989,1015.7177227983334
327,547.4948342624257,281.369415594736,740.1217591907186,851.5707123383701,375.11536547463976,954.0981467016979,682.8663048986574,636.3674342265748
328,456.2736004775537,487.34817698337747,354.5952858396795,798.8670947007414,530.3552927065576,1029.846042957837,932.2830580528406,280.22469902054536
329,513.4954869954333,603.1447425561436,702.0686558242348,654.3903500679966,820.2638131132887,1080.22836300138,597.7430052474955,722.1813759368849
330,420.9613430041469,581.5085234707602,707.9563206776785,1351.2964707592928,671.066339331361,578.7188791421758,630.1545531326191,622.1579737881425
331,386.4674584939187,955.973335598799,726.5803915641085,687.2123671392594,471.48553971965396,547.9178875117527,335.3967136742129,607.0498755338441
332,355.4446568500263,455.1542418621993,645.8810787175464,820.2135393799224,399.4180036538578,944.319460269256,662.2653844944203,715.0938710352743
333,498.6165569517135,980.481865622265,713.8875033328595,1149.0766266962437,843.9667595215506,477.47504283247207,654.8517494936684,570.6243760650797
334,381.4143080113041,1063.9026010740488,842.981782098144,342.80502155350274,924.3736898930225,642.707430238394,613.0136748605363,513.0305037943217
335,641.8952371910877,766.3730786388733,1146.057829551271,574.164277536554,701.6893943861891,589.1601724249773,716.7621063999566,768.0647596376907
336,529.7988902310269,482.52028468576935,858.0895399515939,1003.8052899829872,1444.6429703131253,782.8607255956598,388.6648075715324,791.4632147919333
337,284.3484927858475,579.9893223182951,575.0536335309196,584.8821303506851,227.90194336603867,631.3832422067543,482.6935329466672,412.49176872717567
338,538.9274122472194,745.1075283544578,381.7925968147399,611.7530342626166,866.4164243303073,615.0165166684912,940.5323044546724,501.248504125561
339,547.5266321377754,718.5387227189929,624.0174787693095,749.5342035352941,850.3484150029608,696.814038577056,1316.1760194807935,708.6671237256215
340,886.0916990487709,216.9768782803935,616.1411134450894,1317.3244370564876,275.34804897980547,302.44168145729174,876.8231036470145,510.2610483615651
341,470.26951359633483,777.4869240156258,1221.499414001178,1131.106313099885,550.4565619521121,512.6769076508382,365.01800041545573,740.0827776034708
342,577.356489737943,654.0606697505985,575.9707742183004,963.6615351945961,1172.0027213530395,793.6810303289978,283.41739394207764,238.6426923713069
343,706.8766585111715,542.6259903480858,801.7286610887991,610.3426018617787,1086.3189401313082,815.4597598371471,314.01930747695036,507.3728177972865
344,847.972377173474,1108.5219165576257,757.1670436185319,568.9400784866128,145.6348204817675,338.3518834801213,622.5977059005442,597.5514799447191
345,386.2089015986095,520.1494113891896,846.2096485877178,574.7498455641778,125.54996760218111,717.6047497190036,1203.9378758334144,686.3871182714691
346,921.4932837836323,665.0020334682803,1225.6033090362648,656.3557732704118,826.3272718450061,730.6148835494726,478.654685605608,628.9549281307987
347,601.7820491434557,442.93904857056594,558.2704350666507,467.5986756337482,1001.0911489792966,409.6265704716739,684.3926606977984,940.0427462314931
348,722.4851069867243,904.3096741579651,373.0753595248003,568.6644615402888,839.725157666242,566.259735271191,468.57313455113285,888.9026268136239
349,625.7586345793349,623.5422648233042,368.3486272198218,152.75328434529368,744.529046870311,633.7876741462795,902.9280752310656,766.4062840088192
350,926.2183106205531,668.0889231871225,616.1411134450894,737.1457569831824,279.7212971301193,312.46200497465094,781.5164276367245,363.08427746140967
351,646.3706936413383,422.90484390194746,564.5314797186409,795.9071575740238,449.584541060836,510.8313631305862,638.6259214414736,636.7422063359585
352,832.5516664624521,642.5429226084871,480.4590007229649,382.6204395736024,397.7871767766123,529.198000986358,535.3577875134991,905.8589407069966
353,399.01777240136005,400.27045058656336,406.67841145740164,452.898263620058,502.6607791873627,730.3488366733669,746.9746208193706,449.54391188209513
354,1030.6304363261413,292.2198304238449,1404.5402198743527,798.2233513961111,611.5107033253206,723.1036318858095,436.353347973501,295.46116027826275
355,351.01843213592684,732.1833821526277,757.0538812564042,598.5158141960178,510.54910852632264,629.4050958876236,406.8018395698407,664.7792932466705
356,670.1548575094293,1839.6813848946379,1299.9101046164697,826.350560542048,1093.4649226557515,656.1638432682244,861.1918817853433,1126.5104313252675
357,770.8672350778965,509.52287584728333,740.7909500124223,2092.966180463349,484.9774886305938,995.85579769505,959.8656886862194,366.1026989361231
358,524.746365531981,231.0749390178071,675.3546050636213,319.69159476065585,474.7842630092498,378.30147337179807,717.7675606425092,975.5023642708044
359,827.9182384860183,561.6901578836184,495.50606606132993,492.164500892106,848.3726031859949,615.4535519642743,597.5698742813247,794.7769873547528
360,641.1595266493576,679.0014422882024,405.6304367025774,467.5986756337482,542.8746387212291,812.3629399687444,351.70536727608294,954.4602333487232
361,1060.495917125186,463.80300226159164,539.9741561011476,617.1335564954021,548.6171059047842,392.15185750859206,617.8041199101704,736.9804784839772
362,666.2493590621215,309.9272614397177,406.67841145740164,498.7242118970813,435.2607645497501,596.6087016433987,848.5066371652783,799.4784634397711
363,602.7403281550042,903.1183668698307,544.491551334275,540.4177934363126,933.8539704534534,745.2083414442656,1345.4873436467014,941.8795068509128
364,376.656819015535,488.3077557217187,558.4365249799333,336.8111854451242,644.9766150103228,600.7196830534215,298.3529230311425,551.3632026985424
365,667.1004315630631,342.39179126869317,753.2617554693129,243.2882687263107,383.5172791286461,1600.8516383362714,317.20406373738496,741.6325120540448
366,454.24159767702236,319.3161929384716,612.3730501226573,1242.3026875920489,796.1056548004542,824.9660370957283,975.9193236704616,239.7466964710188
367,859.3154213829051,202.45335268448557,785.2915875445651,436.8409207118853,1143.5777298291669,1331.4885847270605,1609.9100549839202,701.3946545114006
368,827.966804702265,791.6674266852849,504.315116220227,508.34229128506587,928.0012620571445,651.5120845716317,755.6894506406709,363.08427746140967
369,346.6014981404456,795.2449843602021,1460.219375388143,456.45413370615375,658.1331522364668,338.3518834801213,436.353347973501,782.8101165809812
370,748.1805393802422,285.87199834515934,1067.3143074239335,1083.4907717680394,607.1070855100874,444.87623088092,598.6138278739955,736.2401993125744
371,621.0050905880158,1105.1857849588748,1460.4558946968527,608.8202792461213,813.0209914584027,840.3003198456676,1216.0287475274984,572.5740079944654
372,165.9200029566394,678.9741330451411,821.8192532356865,302.54772331584246,764.5843332842728,880.2690255780244,533.6720597987222,1085.5284230354955
373,445.9312570056879,234.1658378732934,290.52581496649776,77.8241487536164,599.2745148178033,401.93926660130506,592.1145702086219,750.4836297179138
374,935.4081741604481,330.47657751447343,467.5590767185004,591.6773981657184,653.0586983406971,613.8831980207793,1128.7625491332524,1040.6204316670246
375,629.5599285230595,826.7111256523858,823.462059124994,584.8691286566143,893.80267227636,764.653436491625,366.2664754444238,1132.0800912178786
376,491.48766697576394,580.7297882494038,572.839688077854,714.9431938859234,788.07559986578,1009.4000397484134,749.0525765906109,752.4722413609138
377,641.1595266493576,833.1336060063298,714.9551749211295,758.9844183223717,512.3998730709225,105.48058671036716,1107.490575345596,1097.458193870992
378,529.718104130393,654.0047680316407,718.0073443487447,702.59713793411,185.9170599652278,807.7776543941853,705.843208208483,383.53986095227344
379,689.4926961609573,923.2668041060659,720.1717457651382,799.876127861168,753.3210533630169,664.2709150436227,445.140741518857,741.6325120540448
380,470.74590605211637,607.1431949111826,955.6575964799167,915.57296368542,729.4137933013088,193.8147855440468,1085.1045501151175,522.3639319935529
381,806.7146739544834,494.563292914568,852.9926494247469,707.5659990803255,248.66080579244618,701.1212585891096,651.3730201269235,741.7278895200408
382,490.9698104258636,840.3580668123458,555.4247752552582,1029.9569184482307,616.2730976163452,494.0954404624123,622.1417268249373,626.1595956334764
383,613.7786562170102,496.5816692563618,1400.5420517815953,77.8241487536164,783.4045718805119,995.8223384868178,886.6257973037407,652.754491660313
384,299.18866259924147,509.5659216468972,835.0673507593085,469.97540256996405,218.34728023303538,853.6134822570275,467.44853699832345,541.106421293364
385,811.4657018918134,815.6916654949754,163.32880615346514,972.8634072592504,537.9397903198378,439.5916359810119,397.1993798787186,308.57113159486147
386,256.32495248730504,421.0411881760542,1017.8485823879666,977.4500719053958,554.3804629165066,551.6878238565497,1169.753772255657,809.4239909600499
387,829.688165736869,778.772645254769,943.1586481589076,126.97974925891992,884.7832956979192,384.0066804737784,552.959988003675,880.3680589673776
388,687.6069245878398,391.05467917230794,172.64871027973066,807.2138208262311,461.1266568888536,550.32456703875,617.3456377478466,498.0236934680618
389,640.5027070640473,526.7932884754894,697.0340156587681,843.0165218654485,836.8526852110583,793.5802444679708,370.5588499473817,534.2449016425929
390,896.3104455615374,857.4651715433737,658.6618462358683,803.2748801337142,1038.6552787202363,1220.9925658505874,1042.4295276165915,381.01946859750575
391,363.2056997847709,264.9779308125748,904.28679257128,1654.804016870083,318.56574339839585,1015.3879682742667,520.2291160812929,349.0789542380935
392,1194.5506667366622,602.803427693921,653.1349214872216,388.28027006145027,710.9075882689301,528.5357151153597,1052.8871345093473,926.2898253867834
393,319.27635306255604,474.0696432621265,1320.1884245503752,432.06935193757727,640.9277884925989,1305.3176545467838,962.1588912000199,636.3674342265748
394,727.1117612772204,568.7726805558781,590.6012674247437,539.329356608983,973.6981015411209,284.21295636482745,982.3593024989514,745.678338389138
395,284.3484927858475,429.24468722415156,455.63826254045534,894.7768107162074,567.1440616781547,762.5983842683661,1013.6166434493713,273.54619197734735
396,826.3646897842826,611.4933889334537,550.8869942583656,439.5704153826513,745.0924680476546,874.4973275699399,891.5036997409549,158.76569070974497
397,381.4143080113041,1111.2133759900169,646.3319551060649,707.5659990803255,236.89782002871212,393.4062221907806,916.7066395522434,707.7354846763288
398,252.63768673083567,496.5816692563618,992.1603652488407,814.8492311240881,1292.501598762514,988.3561480557634,715.0627291493103,983.5309578356546
399,1539.5320386382343,437.0119163397438,1570.346889522864,1028.988362591525,684.188928602268,1464.4570049018794,535.6170518697321,690.4192185327505
400,421.1461722956968,857.4651715433737,525.6023747474673,447.1026939917585,780.6231032228831,1024.5664362053365,1148.4391700235826,797.3799255070318
401,566.7537060383379,521.9281970759861,871.4898561443301,636.8196848990968,473.3861522902565,723.4492471255688,802.3394134826468,762.1540328132318
402,559.2609329566495,619.1227441303317,624.8362968858046,1240.7897911807634,544.4675103431106,368.4768400541929,897.3965349694641,412.49176872717567
403,596.1966520512254,614.22703841076,1128.1922383575218,311.16554215989794,522.3287312070464,747.9197970046079,763.588921386619,470.6690798681498
404,936.9174914531699,429.1392997387186,679.9681460956517,1041.9507071851244,473.29611384239973,242.13152844628044,492.3549696197697,996.8599855215126
405,542.4463567387733,1131.7445953500235,514.5830558274622,791.8776593614964,887.814148514702,1586.4027102683192,771.5764365885391,608.4585878812716
406,1203.7275076915507,1147.465028361999,929.8375639394301,568.9400784866128,376.79819343914886,898.8740792535866,498.4306070736614,634.6070731767741
407,331.87496604832796,268.32484485424936,769.2678058701789,365.6735220243865,681.345510875779,1113.0510355537199,337.8568623160452,201.61234583588544
408,299.18866259924147,900.6871811242962,702.0686558242348,310.39319403648534,627.9983754182805,1209.737107421908,330.42007609252823,809.4239909600499
409,747.7544249515108,1062.7362307844999,450.253390328795,701.0510645591015,529.6812336302751,718.0160297996516,709.5646497660101,537.296344777091
410,770.9270138089748,907.7038968450153,864.0222628173384,802.0796286351398,1080.9457432011175,717.4876292404175,747.2624147905887,851.0974228155525
411,860.5550316902996,716.7431795705387,550.5791432810022,190.52394817577314,457.5343150551706,522.1139413872519,352.1256375854778,674.0128386258943
412,388.84869284523626,479.4086999956055,607.2754350220512,811.1810522067585,777.3946622279536,1490.431611161438,568.1135321549,375.9555051493653
413,1023.3980762474282,864.681712040026,1128.1922383575218,299.3218665018053,332.92813131886726,793.6834967201557,439.0111827775142,602.6860438902715
414,951.9920056896927,406.99356546601905,338.3646597932569,1164.247399056238,636.934601884899,209.87257256570186,808.7184190707115,1460.3255887580353
415,927.3605038693605,968.6424759635568,572.0677426094277,294.9360149511785,791.8260096575546,579.1525097982958,495.38775411987,1451.5962232882387
416,671.0536676113156,927.710160521103,929.8375639394301,657.6756418314947,832.1029032986385,462.9621016980817,332.95720042101175,500.693896582188
417,523.3264826398427,479.4086999956055,400.6817818913325,297.5490396718616,498.000538789133,507.7609480561646,812.5486791863079,445.77310158149214
418,486.91306341811776,585.7544074387425,195.92560341574952,701.0612704422168,173.5830622001178,662.1104506242843,468.57313455113285,852.6936443831478
419,269.9250773509505,467.3331506558378,840.2910993774834,630.8188763909509,808.9207362966278,1134.730169079138,344.396289223308,365.0503845830817
